latitude,longitude,heighting,angle_deg,depth_cgr,feature_identification,anomaly_dim_class,depth,length,width,erf_b31g
16.7601975,81.1079831,16.366,236.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,44.0,24.0,0.91
16.7602044,81.1075442,16.511,273.0,0.43,Pipe mill anomaly,CISL,1.72,12.0,18.0,0.91
16.7602336,81.1049906,16.673,144.0,0.43,Pipe mill anomaly,PITT,1.72,34.0,24.0,0.91
16.7602525,81.1038547,17.242,174.5,0.43,Pipe mill anomaly,PITT,1.72,33.0,20.0,0.91
16.7602642,81.1028219,17.077,254.5,0.43,Pipe mill anomaly,AXGR,1.72,50.0,22.0,0.91
16.7602647,81.1027292,17.128,41.99999999999999,0.43,Pipe mill anomaly,AXGR,1.72,45.0,18.0,0.91
16.7602669,81.1023328,17.207,211.0,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.7601764,81.0964392,17.504,106.5,0.43,Pipe mill anomaly,PITT,1.72,50.0,35.0,0.91
16.7602817,81.0956819,18.323,193.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,24.0,22.0,0.91
16.7606839,81.0931103,18.658,216.5,0.5175,Pipe mill anomaly,AXSL,2.07,27.0,18.0,0.91
16.7611717,81.0900006,19.637,39.5,0.5175,Pipe mill anomaly,PINH,2.07,14.0,18.0,0.91
16.7642306,81.0754081,24.008,79.00000000000001,0.5175,Pipe mill anomaly,PINH,2.07,15.0,18.0,0.91
16.7649686,81.0718836,26.246,130.5,0.5175,Pipe mill anomaly,AXSL,2.07,28.0,18.0,0.91
16.7649686,81.0718783,26.246,131.00000000000003,0.5175,Pipe mill anomaly,AXSL,2.07,28.0,18.0,0.91
16.7650158,81.0642017,25.57,205.50000000000003,0.5175,Pipe mill anomaly,PITT,2.07,40.0,27.0,0.91
16.765235,81.0605931,23.499,137.0,0.43,Pipe mill anomaly,PITT,1.72,48.0,32.0,0.91
16.7653183,81.0593667,22.689,349.0,0.43,Pipe mill anomaly,AXGR,1.72,56.0,18.0,0.91
16.7653808,81.0583875,18.417,229.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.76534,81.0548694,24.989,129.5,0.43,Pipe mill anomaly,PITT,1.72,27.0,18.0,0.91
16.7652978,81.0543728,24.678,118.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,31.0,20.0,0.91
16.7652953,81.0543428,24.592,46.50000000000001,0.43,Pipe mill anomaly,PITT,1.72,33.0,18.0,0.91
16.7652383,81.0536725,24.684,185.00000000000003,0.43,Pipe mill anomaly,AXGR,1.72,36.0,18.0,0.91
16.7651089,81.0510394,26.125,128.0,0.43,Pipe mill anomaly,PITT,1.72,38.0,21.0,0.91
16.7651517,81.0503022,26.173,110.0,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.7651542,81.0502628,26.183,282.5,0.43,Pipe mill anomaly,PITT,1.72,29.0,20.0,0.91
16.7651872,81.0497017,26.189,230.5,0.43,Pipe mill anomaly,PITT,1.72,40.0,21.0,0.91
16.7652578,81.0483286,25.964,336.50000000000006,0.43,Pipe mill anomaly,AXGR,1.72,40.0,19.0,0.91
16.7653908,81.0459572,26.422,135.5,0.43,Pipe mill anomaly,PITT,1.72,30.0,19.0,0.91
16.7653978,81.0458278,26.327,247.50000000000003,0.43,Pipe mill anomaly,PITT,1.72,33.0,19.0,0.91
16.7654214,81.0453933,25.961,16.5,0.43,Pipe mill anomaly,PITT,1.72,30.0,18.0,0.91
16.7648667,81.04299,26.257,99.5,0.43,Pipe mill anomaly,PITT,1.72,36.0,19.0,0.91
16.7630553,81.0395003,26.176,195.0,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.7604972,81.0346225,26.958,279.0,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.7600856,81.0339228,27.02,201.5,0.43,Pipe mill anomaly,PITT,1.72,19.0,18.0,0.91
16.7595169,81.032965,27.122,258.5,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.7593411,81.0326664,27.293,267.00000000000006,0.43,Pipe mill anomaly,AXGR,1.72,63.0,25.0,0.91
16.7577656,81.0296542,28.226,175.0,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.7574144,81.0285472,29.299,194.5,0.43,Pipe mill anomaly,PITT,1.72,21.0,18.0,0.91
16.7574133,81.0285436,29.295,105.0,0.43,Pipe mill anomaly,PITT,1.72,34.0,32.0,0.91
16.7574131,81.0285431,29.294,87.5,0.43,Pipe mill anomaly,PITT,1.72,30.0,29.0,0.91
16.7573761,81.0284308,29.121,319.0,0.43,Pipe mill anomaly,PITT,1.72,31.0,21.0,0.91
16.7567425,81.0264681,30.257,271.50000000000006,0.43,Pipe mill anomaly,PITT,1.72,28.0,18.0,0.91
16.7566467,81.0261611,30.573,162.5,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.7565136,81.0257192,29.281,269.0,0.0,Other,,0.0,,,
16.7565025,81.0256786,27.017,149.5,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7565022,81.0256778,26.973,213.0,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7565019,81.0256769,26.923,156.5,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7565019,81.0256767,26.909,204.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7565017,81.0256764,26.899,216.00000000000003,0.5175,Corrosion cluster,CIGR,2.07,21.0,47.0,0.91
16.7565017,81.0256758,26.862,160.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7565014,81.025675,26.807,170.00000000000003,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7565011,81.0256742,26.769,186.50000000000003,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7565011,81.0256736,26.74,172.0,0.5175,Corrosion,AXSL,2.07,29.0,19.0,0.91
16.7565008,81.0256736,26.735,163.0,0.621,Corrosion,AXSL,2.484,21.0,18.0,0.91
16.7565008,81.0256733,26.715,217.5,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7565008,81.0256731,26.709,204.0,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7565006,81.0256725,26.679,206.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7565006,81.0256725,26.679,216.00000000000003,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7565006,81.0256725,26.672,146.00000000000003,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7565006,81.0256722,26.656,171.0,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7565006,81.0256722,26.656,188.5,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7565006,81.0256719,26.647,165.5,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7565006,81.0256719,26.64,215.5,0.5175,Corrosion,PINH,2.07,15.0,19.0,0.91
16.7565006,81.0256717,26.636,220.49999999999997,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7565003,81.0256711,26.598,174.5,0.5175,Corrosion cluster,PITT,2.07,21.0,38.0,0.91
16.7565003,81.0256708,26.591,219.49999999999997,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7565003,81.0256708,26.584,183.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7565,81.0256703,26.554,212.0,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7565,81.0256697,26.527,215.5,0.5175,Corrosion,AXSL,2.07,23.0,18.0,0.91
16.7564997,81.0256689,26.488,206.00000000000003,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7564994,81.0256681,26.444,148.00000000000003,0.5175,Corrosion,AXSL,2.07,24.0,19.0,0.91
16.7564994,81.0256681,26.444,175.5,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7564994,81.0256681,26.44,167.49999999999997,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7564994,81.0256678,26.432,218.99999999999997,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7564989,81.0256667,26.374,170.00000000000003,0.5175,Corrosion,PINH,2.07,12.0,18.0,0.91
16.7564989,81.0256664,26.369,201.5,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7564986,81.0256653,26.313,209.00000000000003,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7564986,81.0256653,26.312,122.0,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7564981,81.0256636,26.245,206.5,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7564981,81.0256631,26.225,231.50000000000006,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7564978,81.0256625,26.202,149.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7564969,81.0256594,26.1,210.5,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7564956,81.0256542,25.954,120.00000000000001,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7564953,81.0256536,25.939,225.5,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7564953,81.0256528,25.921,222.00000000000003,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7564933,81.0256461,25.819,131.50000000000003,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7564928,81.0256442,25.805,136.5,0.5175,Corrosion,PINH,2.07,13.0,18.0,0.91
16.7564925,81.0256431,25.797,125.00000000000001,0.5175,Corrosion,AXSL,2.07,23.0,19.0,0.91
16.7564919,81.0256411,25.791,232.5,0.5175,Corrosion,PINH,2.07,16.0,18.0,0.91
16.7564917,81.0256408,25.79,110.5,0.5175,Corrosion,PINH,2.07,19.0,20.0,0.91
16.7562458,81.0248961,25.962,80.5,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.75624,81.0248792,25.965,226.0,0.43,Pipe mill anomaly,PITT,1.72,19.0,32.0,0.91
16.7561614,81.0246539,25.749,243.0,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.75616,81.0246497,25.754,116.99999999999997,0.5175,Corrosion,PINH,2.07,18.0,18.0,0.91
16.7561583,81.0246447,25.791,238.50000000000003,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7561572,81.0246419,25.831,257.0,0.5175,Corrosion,PINH,2.07,15.0,18.0,0.91
16.7561553,81.0246367,25.936,119.0,0.5175,Corrosion,PINH,2.07,19.0,18.0,0.91
16.7561547,81.0246356,25.969,138.0,0.5175,Corrosion,PINH,2.07,17.0,18.0,0.91
16.7561444,81.0246078,27.463,206.00000000000003,0.5175,Corrosion,PINH,2.07,14.0,18.0,0.91
16.7561258,81.02456,30.846,285.0,0.5175,Corrosion,PINH,2.07,20.0,18.0,0.91
16.7559522,81.0240094,32.132,6.9999999999999964,0.43,Pipe mill anomaly,PITT,1.72,31.0,19.0,0.91
16.7552144,81.0217142,34.085,216.00000000000003,0.43,Pipe mill anomaly,PITT,1.72,24.0,18.0,0.91
16.7543828,81.0191294,36.516,37.0,0.43,Pipe mill anomaly,PITT,1.72,25.0,18.0,0.91
16.7539633,81.0178369,34.964,233.49999999999997,0.43,Pipe mill anomaly,AXGR,1.72,45.0,21.0,0.91
16.7528669,81.0155947,40.502,136.5,0.43,Pipe mill anomaly,PITT,1.72,31.0,20.0,0.91
16.7525211,81.0148967,41.232,310.0,0.43,Pipe mill anomaly,PITT,1.72,57.0,35.0,0.91
16.7524172,81.0146897,41.183,58.00000000000001,0.43,Pipe mill anomaly,PITT,1.72,29.0,18.0,0.91
16.7523494,81.0145553,41.119,162.5,0.43,Pipe mill anomaly,PITT,1.72,37.0,20.0,0.91
